2,9943,3.5373
2,9113,3.5329
2,5496,3.5138
2,6382,3.4945
2,9544,3.4412
2,7350,3.4272
2,6498,3.3668
2,7644,3.3662
2,5377,3.3477
2,7117,3.3397
2,7529,3.2811
2,6212,3.2740
2,5313,3.2566
2,5010,3.2439
2,6197,3.2402
2,5328,3.2309
2,5123,3.2216
2,9628,3.2116
2,7228,3.2074
2,5889,3.2003
2,5397,3.1978
2,6714,3.1549
2,5567,3.1422
2,5947,3.1026
2,7756,3.1026
2,9389,3.0899
2,7939,3.0899
2,5826,3.0698
2,5566,3.0698
2,9263,3.0676
2,6460,3.0676
2,8692,3.0676
2,5489,3.0593
2,6310,3.0568
2,8888,3.0289
2,6881,3.0289
2,9546,3.0162
2,5673,3.0162
2,6298,3.0162
2,7757,3.0162
2,6311,2.9982
2,5308,2.9718
2,6217,2.9689
2,5323,2.9555
2,5887,2.9438
2,8099,2.9053
2,6483,2.8701
2,8959,2.8634
2,9525,2.8345
2,6696,2.8317
2,8664,2.8317
2,9028,2.8317
2,7349,2.7869
2,6297,2.7643
2,7967,2.7463
2,5685,2.7442
2,9109,2.7442
2,7599,2.7268
2,6364,2.7210
2,9312,2.7057
2,8922,2.7057
2,6125,2.7057
2,8956,2.7057
2,5746,2.7030
2,6668,2.6688
2,8681,2.6609
2,6751,2.6609
2,7093,2.6246
2,7144,2.6182
2,5731,2.6182
2,5863,2.6142
2,9444,2.6125
2,8377,2.6125
2,8186,2.6078
2,7919,2.5911
2,5001,2.5681
2,6691,2.5681
2,6452,2.5681
2,5911,2.5681
2,9099,2.5611
2,7854,2.5479
2,6932,2.5388
2,7323,2.5325
2,6970,2.5268
2,8115,2.5248
2,8732,2.5214
2,5865,2.5057
2,6291,2.5057
2,6248,2.4944
2,7743,2.4944
2,6536,2.4937
2,7514,2.4855
2,6506,2.4846
2,7470,2.4846
2,9569,2.4725
2,9091,2.4531
2,5375,2.4496
2,9742,2.4477
2,9092,2.4470
2,5639,2.4177
2,6474,2.4154
2,6755,2.4129
2,6299,2.4129
2,8410,2.4105
2,5268,2.4105
2,7448,2.4105
2,5176,2.4105
2,6292,2.4044
2,7755,2.3851
2,5122,2.3753
2,6934,2.3685
2,6798,2.3685
2,6659,2.3685
2,7389,2.3685
2,8857,2.3685
2,6667,2.3685
2,7142,2.3685
2,6209,2.3685
2,5814,2.3685
2,6138,2.3685
2,7341,2.3685
2,5769,2.3680
2,9746,2.3680
2,5121,2.3677
2,6873,2.3657
2,7198,2.3657
2,8554,2.3657
2,8972,2.3510
2,7748,2.3453
2,7145,2.3392
2,7579,2.3392
2,6120,2.3252
2,5546,2.3252
2,5663,2.3218
2,6469,2.3202
2,9261,2.3029
2,5140,2.2944
2,5727,2.2944
2,8572,2.2930
2,6917,2.2930
2,6677,2.2873
3,8918,3.3646
3,5289,3.0738
3,8137,3.0535
3,9563,2.9677
3,8436,2.8986
3,7709,2.8066
3,5879,2.7217
3,5508,2.6517
3,5783,2.6210
3,8173,2.5531
3,9870,2.5531
3,8790,2.5531
3,7009,2.5531
3,9205,2.5531
3,9523,2.5456
3,7414,2.4935
3,9743,2.4681
3,8416,2.4356
3,9532,2.3981
3,9436,2.3981
3,8308,2.3981
3,7725,2.3845
3,8326,2.3845
3,5948,2.3845
3,5515,2.3845
3,7759,2.3845
3,8327,2.3845
3,8338,2.3845
3,9099,2.3845
3,8572,2.3845
3,8972,2.3845
3,5093,2.3845
3,6261,2.3825
3,8911,2.3538
3,5104,2.3538
3,8619,2.3538
3,9686,2.2995
3,5110,2.2995
3,5715,2.2995
3,6165,2.2466
3,6787,2.2466
3,6108,2.2295
3,9891,2.2295
3,6349,2.2295
3,5799,2.2295
3,9973,2.2295
3,9215,2.2295
3,8452,2.1309
3,5771,2.1309
3,9389,2.1309
3,7322,2.1309
3,9969,2.1309
3,7162,2.1309
3,9834,2.1309
3,7552,2.1309
3,6839,2.1309
3,5887,2.1309
3,8871,2.1309
3,9207,2.1309
3,9089,2.1309
3,8433,2.0714
3,7186,2.0714
3,7643,2.0714
3,7564,2.0714
3,8839,2.0714
3,6549,1.9623
3,5731,1.9623
3,7728,1.9623
3,8510,1.9623
3,7479,1.9623
3,8793,1.9623
3,9661,1.9623
3,7553,1.9623
3,5775,1.9623
3,5374,1.9623
3,8791,1.9623
3,9625,1.9623
3,6244,1.9623
3,6452,1.9623
3,6166,1.9623
3,6733,1.9623
3,6870,1.9623
3,7975,1.9623
3,6556,1.9623
3,9349,1.9623
3,6823,1.9623
3,9150,1.9623
3,6742,1.9623
3,5245,1.9623
3,5857,1.9623
3,9480,1.9623
3,8844,1.8244
3,8605,1.8244
3,5993,1.8244
3,8947,1.8244
3,5121,1.8244
3,5292,1.8244
3,8919,1.8244
3,7503,1.8244
3,8320,1.8244
3,8922,1.8244
3,9984,1.8244
3,6531,1.8244
3,5884,1.8244
3,5498,1.8244
3,8639,1.8244
3,9908,1.8244
3,7823,1.8244
3,6849,1.8244
3,10006,1.4023
3,5103,1.4023
3,7084,1.4023
3,5485,1.4023
3,6997,1.4023
3,7738,1.4023
3,6192,1.4023
3,9829,1.4023
3,7512,1.4023
3,5360,1.4023
3,8545,1.4023
3,7591,1.4023
3,5186,1.4023
3,7275,1.4023
3,6440,1.4023
3,9076,1.4023
3,9718,1.4023
3,6160,1.4023
3,6074,1.4023
3,7897,1.4023
3,6450,1.4023
3,7670,1.4023
3,7692,1.4023
3,6864,1.4023
3,8927,1.4023
3,8191,1.4023
3,9827,1.4023
3,9876,1.4023
3,5946,1.4023
3,6498,1.4023
3,5161,1.4023
3,8740,1.4023
3,7389,1.4023
3,6424,1.4023
3,5278,1.4023
3,5970,1.4023
3,7203,1.4023
3,9059,1.4023
3,7865,1.4023
3,6283,1.4023
3,8316,1.4023
3,6012,1.4023
4,9444,8.5119
4,9745,4.5225
4,9445,4.2996
4,10029,4.1310
4,6491,3.5720
4,8032,3.5710
4,7224,3.4734
4,9038,2.7447
4,8929,2.7447
4,7827,1.3617
4,6675,1.3429
4,9710,1.2887
4,6289,1.2887
4,9746,1.2630
4,5883,1.2630
4,6836,1.2630
4,10019,1.2344
4,9742,1.2187
4,5783,1.2187
4,9739,1.2187
4,10017,1.2187
4,8414,1.2019
4,5865,1.2019
4,5882,1.2019
4,5118,1.1839
4,8315,1.1644
4,6209,1.1644
4,8988,1.1433
4,9523,1.1433
4,5268,1.1433
4,9563,1.1433
4,6288,1.1433
4,6286,1.1433
4,7046,1.1201
4,7620,1.1201
4,6054,1.1201
4,8318,1.1201
4,5117,1.0944
4,6334,1.0944
4,8298,1.0944
4,6382,1.0944
4,7229,1.0944
4,5269,1.0944
4,7435,1.0658
4,8562,1.0658
4,8312,1.0658
4,8820,1.0658
4,8065,1.0658
4,6294,1.0658
4,6292,1.0658
4,9278,1.0658
4,9743,1.0658
4,9744,1.0658
4,5393,1.0658
4,8300,1.0658
4,5249,1.0658
4,5612,1.0333
4,5878,1.0333
4,6575,1.0333
4,5089,1.0333
4,8438,1.0333
4,9435,1.0333
4,8867,1.0333
4,8416,1.0333
4,8824,1.0333
4,6213,1.0333
4,10034,1.0333
4,8303,1.0333
4,5880,1.0333
4,10018,1.0333
4,7453,1.0333
4,7222,1.0333
4,7225,1.0333
4,9838,1.0333
4,5877,0.9958
4,7517,0.9958
4,9677,0.9958
4,6219,0.9958
4,7518,0.9958
4,8794,0.9958
4,5212,0.9958
4,9532,0.9958
4,9551,0.9958
4,7939,0.9958
4,7791,0.9958
4,7538,0.9958
4,8959,0.9958
4,6385,0.9958
4,7487,0.9958
4,5805,0.9958
4,9543,0.9958
4,7035,0.9958
4,9436,0.9958
4,6873,0.9958
4,6915,0.9958
4,5781,0.9958
4,6287,0.9958
4,6723,0.9958
4,8308,0.9958
4,5030,0.9958
4,5746,0.9958
4,7335,0.9958
4,7347,0.9958
4,9863,0.9958
4,5112,0.9515
4,9687,0.9515
4,8446,0.9515
4,6210,0.9515
4,5068,0.9515
4,8305,0.9515
4,5652,0.9515
4,8911,0.9515
4,6838,0.9515
4,6638,0.9515
4,6396,0.9515
4,5116,0.9515
4,7221,0.9515
4,5104,0.9515
4,6913,0.9515
4,5778,0.9515
4,8847,0.9515
4,7583,0.9515
4,8859,0.9515
4,8453,0.9515
4,9560,0.9515
4,6668,0.9515
4,6714,0.9515
4,8304,0.9515
4,8619,0.9515
4,5108,0.9515
4,7150,0.9515
4,8784,0.9515
4,7077,0.9515
4,6599,0.9515
4,5102,0.9515
4,7349,0.9515
4,7495,0.9515
4,7179,0.9515
4,9606,0.9515
4,5489,0.9515
4,7821,0.9515
4,7289,0.9515
4,7579,0.9515
4,9346,0.9515
4,8306,0.9515
4,8257,0.9515
4,8427,0.9515
4,5336,0.9515
4,8211,0.9515
4,9474,0.9515
4,5101,0.9515
5,8778,8.0507
5,8939,7.1193
5,6078,6.6367
5,6422,6.4446
5,7207,6.0500
5,8855,5.7272
5,8646,5.7272
5,6669,5.7110
5,8282,5.3164
5,9229,4.9956
5,7179,4.6383
5,9625,4.3838
5,5267,4.3726
5,8309,4.2877
5,5070,4.2471
5,7469,4.0725
5,10026,3.9648
5,8796,3.9209
5,6096,3.9209
5,10021,3.8637
5,8808,3.8589
5,5108,3.7788
5,9124,3.7656
5,8809,3.6667
5,6485,3.6667
5,6548,3.6411
5,6759,3.6411
5,8443,3.6390
5,7612,3.6390
5,9686,3.5609
5,7123,3.5204
5,8859,3.4559
5,7289,3.4357
5,8810,3.3960
5,8434,3.3960
5,7046,3.3668
5,10038,3.3550
5,8817,3.3419
5,6692,3.3393
5,9512,3.3389
5,7694,3.2819
5,10032,3.2527
5,5246,3.1579
5,7526,3.1220
5,9081,3.1023
5,8774,3.1007
5,8222,3.1007
5,7917,3.1007
5,8858,3.0731
5,5280,3.0731
5,9093,3.0572
5,8818,3.0572
5,6360,3.0436
5,7873,3.0304
5,5646,3.0027
5,8211,2.9360
5,9136,2.9331
5,5878,2.9228
5,9116,2.9228
5,8824,2.9151
5,5393,2.9151
5,9722,2.9151
5,9743,2.9019
5,6880,2.8922
5,9015,2.8922
5,5032,2.8922
5,6878,2.8922
5,7525,2.8922
5,5276,2.8922
5,8801,2.8760
5,6283,2.8760
5,6217,2.8741
5,7725,2.8511
5,8604,2.8350
5,6165,2.8350
5,9051,2.8350
5,8613,2.8350
5,7335,2.8204
5,6901,2.7911
5,8117,2.7501
5,5104,2.7501
5,8365,2.7341
5,8584,2.6930
5,5395,2.6930
5,6176,2.6930
5,6430,2.6930
5,8820,2.6131
5,9683,2.6131
5,5829,2.6131
5,6988,2.6131
5,9057,2.6123
5,9879,2.6123
5,8248,2.6123
5,6437,2.6123
5,7324,2.6102
5,8150,2.6102
5,9718,2.6102
5,8807,2.6102
5,9236,2.6102
5,7326,2.6102
5,8534,2.6102
5,7513,2.6102
5,8802,2.6102
5,9484,2.6102
5,6752,2.6102
5,8453,2.5922
5,9038,2.5922
5,6738,2.5922
5,7701,2.5663
5,6361,2.5663
5,6420,2.5663
5,6893,2.5663
5,6245,2.5663
5,6554,2.5663
5,8641,2.5663
5,7673,2.5663
5,7341,2.5663
5,9528,2.4272
5,6424,2.4272
5,8870,2.4272
5,7715,2.4272
5,5607,2.4272
5,9745,2.4272
5,6214,2.4272
5,7171,2.4272
5,6219,2.4242
5,5305,2.4242
5,8404,2.4110
5,6089,2.4110
5,5780,2.4110
5,6960,2.4110
5,5303,2.4110
5,9895,2.4110
5,8450,2.4110
5,5874,2.4110
5,8700,2.3833
5,7755,2.3833
5,7528,2.3833
5,6879,2.3833
5,8067,2.3833
5,5179,2.3833
5,6199,2.3833
5,7683,2.3833
5,9777,2.3833
5,5759,2.3833
5,7707,2.3833
5,5475,2.3833
5,7853,2.3833
5,8438,2.3833
5,8976,2.3833
5,9788,2.3833
6,6382,5.3063
6,5727,4.6024
6,7223,4.1566
6,5726,3.8193
6,5477,3.8193
6,8261,2.6990
6,9541,2.6990
6,7503,2.6990
6,9736,2.6990
6,8120,2.6990
6,7047,2.2407
6,7424,2.1894
6,5305,2.1321
6,6736,2.1321
6,8433,2.0671
6,7487,2.0671
6,8844,1.9921
6,6866,1.9921
6,7737,1.9921
6,8593,1.9921
6,5950,1.9921
6,7224,1.9921
6,8470,1.9034
6,9339,1.9034
6,8241,1.9034
6,5606,1.9034
6,8956,1.9034
6,9870,1.7948
6,9260,1.7948
6,6353,1.7948
6,6689,1.7948
6,6605,1.7948
6,9537,1.7948
6,7229,1.7948
6,6761,1.7948
6,5620,1.6549
6,8057,1.6549
6,5829,1.6549
6,7108,1.6549
6,9634,1.6549
6,7055,1.6549
6,7527,1.6549
6,5036,1.6549
6,6181,1.6549
6,9111,1.6549
6,5712,1.6549
6,8116,1.6549
6,6839,1.6549
6,7592,1.6549
6,5094,1.6549
6,7063,1.6549
6,7425,1.6549
6,8211,1.6549
6,5326,1.6549
6,7605,1.4576
6,8258,1.4576
6,5877,1.4576
6,6907,1.4576
6,5954,1.4576
6,6285,1.4576
6,9526,1.4576
6,6387,1.4576
6,8117,1.4576
6,7061,1.4576
6,8072,1.4576
6,7670,1.4576
6,6688,1.4576
6,5989,1.4576
6,9077,1.4576
6,8789,1.4576
6,5928,1.4576
6,6910,1.4576
6,5490,1.4576
6,6837,1.4576
6,5865,1.4576
6,9057,1.4576
6,5766,1.4576
6,6459,1.4576
6,8260,1.4576
6,9143,1.4576
6,9058,1.4576
6,9113,1.4576
6,8024,1.4576
6,8955,1.4576
6,7872,1.4576
6,8018,1.4576
6,5716,1.4576
6,7877,1.4576
6,6634,1.4576
6,8889,1.4576
6,9989,1.4576
6,9042,1.4576
6,6774,1.4576
6,5185,1.4576
6,6435,1.4576
6,5219,1.4576
6,8317,1.4576
6,5609,1.4576
6,7784,1.4576
6,5874,1.4576
6,9060,1.1203
6,8451,1.1203
6,5339,1.1203
6,10028,1.1203
6,5301,1.1203
6,5769,1.1203
6,7664,1.1203
6,8741,1.1203
6,5468,1.1203
6,6804,1.1203
6,7885,1.1203
6,8520,1.1203
6,6630,1.1203
6,6506,1.1203
6,7426,1.1203
6,7678,1.1203
6,8731,1.1203
6,5175,1.1203
6,10011,1.1203
6,7323,1.1203
6,5652,1.1203
6,7722,1.1203
6,5494,1.1203
6,8158,1.1203
6,8752,1.1203
6,7728,1.1203
6,7375,1.1203
6,6638,1.1203
6,9849,1.1203
6,6920,1.1203
6,5017,1.1203
6,6183,1.1203
6,8532,1.1203
6,8615,1.1203
6,9405,1.1203
6,7216,1.1203
6,6799,1.1203
6,5470,1.1203
6,5118,1.1203
6,8307,1.1203
6,9769,1.1203
6,7622,1.1203
6,8486,1.1203
6,9090,1.1203
6,5724,1.1203
6,9389,1.1203
6,6979,1.1203
6,7514,1.1203
6,6466,1.1203
6,7725,1.1203
6,8964,1.1203
7,5378,8.7791
7,8971,8.6513
7,8573,8.5345
7,9391,8.3748
7,7746,8.3724
7,9662,8.0446
7,5995,7.4627
7,9150,7.4627
7,8340,7.4570
7,5000,7.4396
7,9871,7.3747
7,6378,7.3739
7,7603,7.2935
7,7748,7.2213
7,6780,7.1249
7,5562,6.9595
7,5505,6.8243
7,7825,6.6253
7,7011,6.6221
7,7610,6.4535
7,5793,6.4535
7,8091,6.3982
7,7033,6.0576
7,9099,6.0491
7,9082,5.9517
7,8082,5.7956
7,6474,5.6221
7,7113,5.2279
7,6557,5.2279
7,5489,4.7368
7,7726,4.6036
7,5871,4.4280
7,5630,4.4280
7,6895,4.4280
7,7111,4.4280
7,9516,4.4280
7,7930,4.4280
7,9250,4.4280
7,6417,4.4280
7,6097,4.4280
7,8659,4.4280
7,9024,4.4280
7,6648,4.4280
7,7661,4.4280
7,8426,4.4280
7,9937,4.4280
7,8164,4.4280
7,7342,4.4280
7,9864,4.4280
7,5092,4.4280
7,5439,4.4280
7,8972,4.3667
7,8452,4.2520
7,9677,4.1847
7,9661,4.0133
7,7669,3.9785
7,5101,3.9731
7,5515,3.9215
7,9049,3.8324
7,8177,3.8064
7,7939,3.8013
7,8572,3.7476
7,6668,3.7462
7,5157,3.7192
7,5299,3.7182
7,5889,3.7182
7,7599,3.7149
7,6919,3.6942
7,6556,3.6819
7,6778,3.6794
7,7349,3.6723
7,9543,3.6427
7,5123,3.6378
7,9540,3.6192
7,6148,3.6174
7,7580,3.5983
7,9817,3.5983
7,7553,3.5496
7,5269,3.5483
7,6491,3.5481
7,5715,3.4977
7,9263,3.4692
7,9741,3.4690
7,5638,3.4494
7,6104,3.4444
7,7117,3.4270
7,8662,3.4270
7,8308,3.4054
7,6385,3.3947
7,5766,3.3655
7,6443,3.3589
7,6297,3.3458
7,6672,3.2983
7,5375,3.2809
7,9688,3.2719
7,5074,3.2706
7,9081,3.2511
7,5639,3.2511
7,9261,3.2431
7,8346,3.2261
7,6917,3.1876
7,8847,3.1728
7,9092,3.1050
7,5564,3.0463
7,5993,3.0415
7,9438,3.0139
7,6382,2.9937
7,6836,2.9752
7,7756,2.9696
7,8554,2.9589
7,6906,2.9589
7,9551,2.8951
7,7497,2.8777
7,9943,2.8552
7,7350,2.8552
7,7289,2.8508
7,8454,2.8055
7,9553,2.8055
7,9100,2.8055
7,5884,2.8012
7,6468,2.8012
7,9124,2.7965
7,7592,2.7965
7,6300,2.7917
7,7873,2.7877
7,5476,2.7818
7,6381,2.7813
7,7943,2.7813
7,8299,2.7813
7,8824,2.7468
7,7777,2.7430
7,6289,2.6802
7,7495,2.6637
7,9555,2.6594
7,6886,2.6594
7,9896,2.6594
7,5393,2.6457
7,8604,2.6279
7,5506,2.6279
7,9539,2.6279
7,9154,2.6279
7,6197,2.6279
7,5796,2.6172
7,9276,2.6172
7,8876,2.6172
7,6296,2.6172
7,5797,2.6172
7,5913,2.6147
7,6536,2.6005
7,9549,2.5955
7,7426,2.5419
8,9684,4.9205
8,9090,4.4877
8,9652,4.3526
8,9574,4.3308
8,9281,4.2218
8,9891,4.0435
8,7844,4.0060
8,6171,4.0051
8,9198,3.9837
8,8446,3.9697
8,5690,3.8744
8,6850,3.8461
8,9584,3.8146
8,9591,3.8146
8,9616,3.7336
8,5493,3.6816
8,6567,3.6783
8,6915,3.6580
8,7853,3.6413
8,5023,3.6413
8,7732,3.6045
8,8871,3.5835
8,8124,3.5106
8,6602,3.4899
8,7353,3.4508
8,9665,3.3546
8,8564,3.3187
8,7735,3.2902
8,8419,3.2899
8,7730,3.2521
8,9069,3.2193
8,8179,3.2046
8,7745,3.2007
8,9394,3.1251
8,9625,3.1251
8,9156,3.1251
8,5936,3.1189
8,9961,3.1189
8,6675,3.0739
8,7811,3.0739
8,5014,3.0513
8,7553,2.9645
8,7980,2.9616
8,6473,2.9549
8,7771,2.9326
8,8270,2.8977
8,8375,2.8936
8,9530,2.8789
8,5368,2.8789
8,7925,2.8587
8,6927,2.8302
8,5019,2.8215
8,6470,2.8145
8,8170,2.8056
8,7821,2.8056
8,6182,2.7634
8,9572,2.7482
8,6894,2.7482
8,10034,2.7254
8,5660,2.7031
8,6848,2.7031
8,6640,2.6883
8,9478,2.6582
8,6050,2.6542
8,7879,2.6364
8,5687,2.6292
8,9595,2.6292
8,5169,2.6007
8,8922,2.6007
8,7598,2.6007
8,6381,2.6007
8,6907,2.5902
8,9371,2.5902
8,6484,2.5902
8,9860,2.5902
8,9247,2.5902
8,7965,2.5761
8,5776,2.5761
8,7909,2.5720
8,5825,2.5720
8,6964,2.5339
8,7151,2.5339
8,7183,2.5339
8,8741,2.5330
8,8326,2.5022
8,9499,2.5022
8,9853,2.5022
8,7142,2.5022
8,9192,2.5022
8,9076,2.4958
8,6601,2.4958
8,6308,2.4958
8,5506,2.4888
8,6342,2.4377
8,6967,2.4286
8,7532,2.4286
8,5101,2.4286
8,8684,2.4069
8,5807,2.4069
8,7206,2.4069
8,7396,2.4069
8,6006,2.3997
8,8370,2.3774
8,6300,2.3774
8,5350,2.3774
8,5698,2.3774
8,6471,2.3774
8,6849,2.3774
8,5625,2.3626
8,8545,2.3626
8,9071,2.3626
8,6780,2.3626
8,8740,2.3626
8,7715,2.3626
8,8187,2.3626
8,5229,2.3626
8,6410,2.3626
8,5464,2.3626
8,5095,2.3626
8,5697,2.3607
8,5954,2.3607
8,9315,2.3607
8,9487,2.3607
8,7230,2.3607
8,8716,2.3607
8,6971,2.3607
8,8856,2.3035
8,7872,2.2772
8,8860,2.2772
8,5495,2.2772
8,6521,2.2726
8,8276,2.2726
8,9589,2.2726
8,6578,2.2726
8,7623,2.2726
8,9484,2.2726
8,5569,2.2726
8,9327,2.2726
8,5672,2.2082
8,5663,2.2082
8,6310,2.2082
8,7953,2.2082
8,9582,2.2082
8,7964,2.2082
8,9079,2.2082
8,9078,2.2082
8,5957,2.2082
8,7335,2.2082
8,8605,2.1701
8,9209,2.1701
8,8193,2.1701
9,6925,7.8026
9,7123,5.9092
9,5884,5.7005
9,5995,5.5754
9,6496,5.4394
9,8344,5.3538
9,9647,5.0929
9,8186,5.0557
9,5644,4.9459
9,5000,4.7406
9,7686,4.6103
9,7704,4.5374
9,7825,4.4442
9,8514,4.4396
9,9072,4.4080
9,7946,4.3851
9,7961,4.3737
9,7687,4.3693
9,7357,4.3372
9,5121,4.3359
9,7690,4.2173
9,9666,4.1537
9,7729,4.1537
9,7688,4.1489
9,5138,4.1489
9,9104,4.1111
9,10019,4.0964
9,7758,3.9693
9,8446,3.9547
9,9388,3.9379
9,6455,3.9154
9,8338,3.9142
9,8972,3.9142
9,5218,3.9102
9,6709,3.8818
9,6777,3.8792
9,6631,3.8036
9,8925,3.7947
9,7116,3.7868
9,7689,3.7820
9,8245,3.7593
9,6263,3.7169
9,8989,3.6989
9,5516,3.6844
9,7009,3.6759
9,7759,3.6759
9,6948,3.6527
9,9921,3.6413
9,8604,3.6138
9,9369,3.5794
9,6930,3.5646
9,8323,3.5646
9,8340,3.5599
9,7966,3.5149
9,9749,3.5149
9,7121,3.5037
9,8326,3.4713
9,9081,3.4613
9,5638,3.4613
9,7579,3.4580
9,6602,3.4397
9,6780,3.4039
9,9633,3.3957
9,8082,3.3931
9,6149,3.3877
9,7129,3.3777
9,5562,3.3616
9,9567,3.3500
9,8800,3.3327
9,9776,3.3327
9,6007,3.3327
9,8172,3.3327
9,8099,3.3291
9,6556,3.3090
9,7599,3.2891
9,7603,3.2866
9,8667,3.2839
9,5999,3.2839
9,7359,3.2535
9,9772,3.2320
9,9564,3.2320
9,6467,3.2210
9,5564,3.2135
9,5796,3.1955
9,7605,3.1874
9,8957,3.1874
9,7016,3.1874
9,8173,3.1816
9,9941,3.1816
9,5993,3.1693
9,9016,3.1683
9,9435,3.1581
9,5642,3.1469
9,5805,3.1469
9,5561,3.1428
9,5222,3.1428
9,6215,3.1354
9,5369,3.1224
9,7551,3.1044
9,6683,3.0990
9,5813,3.0944
9,9661,3.0944
9,5890,3.0944
9,5489,3.0944
9,9243,3.0944
9,9179,3.0944
9,6917,3.0944
9,8002,3.0797
9,5793,3.0760
9,5968,3.0693
9,8573,3.0668
9,5505,3.0612
9,7170,3.0587
9,6915,3.0587
9,9589,3.0403
9,6923,3.0389
9,8554,3.0363
9,6115,3.0288
9,9662,3.0248
9,7598,3.0192
9,7448,3.0108
9,9391,3.0078
9,7354,2.9871
9,9616,2.9871
9,6114,2.9809
9,6423,2.9647
9,9154,2.9647
9,5350,2.9599
9,5370,2.9547
9,7610,2.9521
9,6123,2.9248
9,6563,2.9248
9,8440,2.9222
9,7533,2.9222
9,6378,2.9027
9,5565,2.8765
9,9275,2.8765
9,8458,2.8765
9,7415,2.8765
9,8184,2.8711
9,9525,2.8581
9,8377,2.8581
9,5567,2.8541
9,5456,2.8539
9,8926,2.8539
9,8611,2.8539
9,5719,2.8539
9,6117,2.8466
9,9665,2.8466
9,9944,2.8466
9,7482,2.8466
10,5610,9.0034
10,6387,8.2289
10,7346,8.1165
10,6049,8.1030
10,6039,7.9680
10,5053,7.9105
10,7306,7.7595
10,6892,7.2617
10,6533,7.2490
10,6247,6.2632
10,5730,5.9594
10,6632,5.8922
10,8840,5.5085
10,7009,5.2591
10,8866,5.2313
10,8535,5.0836
10,8839,4.1533
10,8850,4.0516
10,9284,3.9184
10,7079,3.8876
10,7847,3.7999
10,8628,3.7803
10,5716,3.7116
10,6671,3.6904
10,9938,3.6579
10,7499,3.6363
10,7181,3.6363
10,5413,3.5776
10,6825,3.5748
10,8362,3.5420
10,5354,3.5349
10,5257,3.5349
10,7715,3.5349
10,5175,3.4601
10,8127,3.4601
10,9883,3.3982
10,6375,3.3547
10,8566,3.3344
10,6846,3.2725
10,9260,3.2725
10,9615,3.2330
